country,chinese_name
俄罗斯,新西伯利亚国立戏剧学院
俄罗斯,新西伯利亚国立技术大学
俄罗斯,新西伯利亚国立经济与管理大学
俄罗斯,新西伯利亚国立音乐学院
俄罗斯,普斯科夫国立大学
俄罗斯,朱可夫勋章与列宁勋章苏联元帅布琼尼红旗军事通信学院
俄罗斯,朱可夫空天防御军事学院
俄罗斯,杜布纳大学
俄罗斯,格罗兹尼国立石油技术大学
俄罗斯,梁赞国立医科大学
俄罗斯,梁赞国立大学
俄罗斯,楚瓦什国立大学
俄罗斯,楚瓦什国立师范大学
俄罗斯,楚瓦什国立文化艺术学院
俄罗斯,沃洛格达国立大学
俄罗斯,沃罗涅什国立林业技术大学
俄罗斯,沃罗涅日国立大学
俄罗斯,沃罗涅日国立工程技术大学
俄罗斯,沃罗涅日国立师范大学
俄罗斯,沃罗涅日国立技术大学
俄罗斯,沃罗涅日经济法律学院
俄罗斯,沃罗涅日高等技术学院
俄罗斯,波波夫合唱艺术学院
俄罗斯,波罗的海国立技术大学
俄罗斯,涅维尔斯基国立海事大学
俄罗斯,滨海国立农业技术大学
俄罗斯,特维尔国立医科大学
俄罗斯,特维尔国立大学
俄罗斯,特维尔国立技术大学
俄罗斯,现代艺术学院
俄罗斯,瑟克特夫卡尔国立大学
俄罗斯,瓦冈诺娃俄罗斯芭蕾舞学院
俄罗斯,皮亚季戈尔斯克国立大学
俄罗斯,眼病科学研究所
俄罗斯,社会与人文知识学院
俄罗斯,秋明国立医科大学
俄罗斯,秋明国立大学
俄罗斯,秋明工业大学
俄罗斯,科斯特罗马国立大学
俄罗斯,空军教学科研中心茹可夫加加林空军学院
俄罗斯,符拉迪沃斯托克国立大学
俄罗斯,米丘林国立农业大学
俄罗斯,索契国立大学
俄罗斯,继续教育学院
俄罗斯,维亚特卡国立大学
俄罗斯,罗斯托夫国立交通大学
俄罗斯,罗斯托夫国立经济大学
俄罗斯,罗斯托夫国立音乐学院
俄罗斯,联合核子研究所
俄罗斯,联邦卫生与社会发展部远东国立医科大学
俄罗斯,联邦处罚执行局弗拉基米尔法律学院
俄罗斯,联邦处罚执行局法律与管理学院
俄罗斯,苏尔吉古特国立大学
俄罗斯,莫斯科人文大学
俄罗斯,莫斯科国立体育学院
俄罗斯,莫斯科国立国际关系学院（大学）
俄罗斯,莫斯科国立大学
俄罗斯,莫斯科国立师范大学
俄罗斯,莫斯科国立心理学与教育大学
俄罗斯,莫斯科国立技术与管理大学（第一哥萨克大学）
俄罗斯,莫斯科国立技术大学（斯坦金）
俄罗斯,莫斯科国立文化学院
俄罗斯,莫斯科国立施尼特凯音乐学院
俄罗斯,莫斯科国立民航技术大学
俄罗斯,莫斯科国立法律大学
俄罗斯,莫斯科国立舞蹈学院
俄罗斯,莫斯科国立语言大学
俄罗斯,莫斯科国立运动与旅游大学
俄罗斯,莫斯科国际大学
俄罗斯,莫斯科国际学院
俄罗斯,莫斯科市政府莫斯科市立管理大学
俄罗斯,莫斯科市立师范大学
俄罗斯,莫斯科建筑学院（国立学院）
俄罗斯,莫斯科心理分析学院
俄罗斯,莫斯科柴可夫斯基国立音乐学院
俄罗斯,莫斯科汽车公路国立技术大学
俄罗斯,莫斯科物理技术学院（国家研究型大学）
俄罗斯,莫斯科理工大学
俄罗斯,莫斯科维特大学
俄罗斯,莫斯科航空学院（国家研究型大学）
俄罗斯,莫斯科通信与信息技术大学
俄罗斯,莫斯科金融与工业大学“协同”
俄罗斯,莫斯科金融法律大学
俄罗斯,莫斯科鲍曼国立技术大学（国家研究型大学）
俄罗斯,萨哈林国立大学
俄罗斯,萨拉托夫国家研究型国立大学
俄罗斯,萨拉托夫国立医科大学
俄罗斯,萨拉托夫国立技术大学
俄罗斯,萨拉托夫国立法学院
俄罗斯,萨拉托夫国立音乐学院
俄罗斯,萨玛拉国立经济大学
俄罗斯,萨马拉人文学院
俄罗斯,萨马拉公共管理大学（国际市场学院）
俄罗斯,萨马拉国家研究型大学
俄罗斯,萨马拉国立技术大学
俄罗斯,萨马拉国立社会-师范大学
俄罗斯,西伯利亚商业、管理与心理学学院
俄罗斯,西伯利亚商业与信息技术学院
俄罗斯,西伯利亚国立交通大学
俄罗斯,西伯利亚国立体育与运动大学
俄罗斯,西伯利亚国立地球系统与技术大学
俄罗斯,西伯利亚国立工业大学
俄罗斯,西伯利亚国立水运大学
俄罗斯,西伯利亚国立电信与信息大学
俄罗斯,西伯利亚国立科技大学
俄罗斯,西伯利亚消费合作大学
俄罗斯,西伯利亚联邦大学
俄罗斯,西伯利亚赫沃罗斯托夫斯基国立艺术学院
俄罗斯,西北国立医科大学
俄罗斯,西南国立大学
俄罗斯,诺夫哥罗德国立大学
俄罗斯,贝加尔国立大学
俄罗斯,车里雅宾斯克国立大学
俄罗斯,车里雅宾斯克国立文化学院
俄罗斯,达吉斯坦国立人民经济大学
俄罗斯,达吉斯坦国立大学
俄罗斯,达吉斯坦国立师范大学
俄罗斯,达吉斯坦国立技术大学
俄罗斯,迈科普国立工艺大学
俄罗斯,远东国立交通大学
俄罗斯,远东国立体育学院
俄罗斯,远东国立农业大学
俄罗斯,远东国立渔业技术大学
俄罗斯,远东国立艺术学院
俄罗斯,远东联邦大学
俄罗斯,鄂木斯克人文学院
俄罗斯,鄂木斯克国立交通大学
俄罗斯,鄂木斯克国立农业大学
俄罗斯,鄂木斯克国立大学
俄罗斯,鄂木斯克国立师范大学
俄罗斯,鄂木斯克国立技术大学
俄罗斯,阿列赫姆国立大学
俄罗斯,阿尔泰国立农业大学
俄罗斯,阿尔泰国立医科大学
俄罗斯,阿尔泰国立大学
俄罗斯,阿尔泰国立师范大学
俄罗斯,阿尔泰国立技术大学
俄罗斯,阿尔泰国立文化学院
俄罗斯,阿尔马维尔语言社会学院
俄罗斯,阿斯特拉罕国立大学
俄罗斯,阿斯特拉罕国立技术大学
俄罗斯,阿斯特拉罕国立音乐学院
俄罗斯,阿玛维尔国立师范大学
俄罗斯,阿穆尔国立人文师范大学
俄罗斯,阿穆尔国立医学院
俄罗斯,阿穆尔国立大学
俄罗斯,阿穆尔河畔共青城国立大学
俄罗斯,阿迪格国立大学
俄罗斯,陆军教学科研中心“俄罗斯联邦武装力量朱可夫勋章多兵种合成学院”
俄罗斯,陶里亚蒂国立大学
俄罗斯,雅罗斯拉夫尔国立医科大学
俄罗斯,雅罗斯拉夫尔国立大学
俄罗斯,雅罗斯拉夫尔国立师范大学
俄罗斯,雅罗斯拉夫尔国立技术大学
俄罗斯,顿河国立技术大学
俄罗斯,马格尼托哥尔斯克国立音乐学院
俄罗斯,马格尼托戈尔斯克国立技术大学
俄罗斯,马里国立大学
俄罗斯,高加索人民友谊学院
俄罗斯,高尔基文学院
俄罗斯,高能物理研究所
保加利亚,保加利亚美国大学
保加利亚,军事学院
保加利亚,农业综合企业与地区发展高等学校
保加利亚,国家与世界经济大学
保加利亚,国家戏剧与电影艺术学院
保加利亚,国家美术学院
保加利亚,大特尔诺沃大学
保加利亚,斯维什托夫“谢诺夫”经济学院
保加利亚,新保加利亚大学
保加利亚,普罗夫迪夫农业大学
保加利亚,普罗夫迪夫大学“帕伊西·希伦达尔斯基”
保加利亚,普罗夫迪夫音乐、舞蹈与美术学院
保加利亚,瓦尔纳经济大学
保加利亚,瓦尔纳自由大学
保加利亚,索非亚国家音乐学院
保加利亚,索非亚国家音乐学院“潘乔•乌拉迪格洛夫教授”
保加利亚,索非亚大学
保加利亚,索非亚技术大学
保加利亚,西南大学
克罗地亚,克罗地亚罗切斯特理工学院
克罗地亚,斯普利特大学
克罗地亚,萨格勒布大学
克罗地亚,萨格勒布经济与管理学院
冰岛,冰岛大学
冰岛,冰岛艺术大学
冰岛,雷克雅未克大学
几内亚,农戈科纳克里大学
几内亚,几内亚科菲安南大学
列支敦士登,列支敦士登大学
刚果（布）,马里安·恩古瓦比大学
刚果（金）,戈马大学
利比亚,伊斯兰宣教学院
利比亚,的黎波里大学
利比里亚,卡廷顿大学
加拿大,不列颠哥伦比亚司法学院
加拿大,不列颠哥伦比亚大学
加拿大,不列颠哥伦比亚理工学院
加拿大,主教大学
加拿大,乔治亚应用艺术与技术学院
加拿大,乔治布朗应用艺术与技术学院
加拿大,亚历山大学院
加拿大,亚岗昆应用艺术与技术学院
加拿大,克兰德尔大学
加拿大,兰加拉学院
加拿大,凯波布兰顿大学
加拿大,加拿大奎斯特大学
加拿大,加斯佩学院
加拿大,加西大学
加拿大,劳伦森大学
加拿大,北不列颠哥伦比亚大学
加拿大,北大西洋学院
加拿大,北岛学院
加拿大,北方应用艺术与技术学院
加拿大,北阿尔伯塔理工学院
加拿大,南阿尔伯塔理工学院
加拿大,卡尔加里大学
加拿大,卡尔顿大学
加拿大,卡普兰诺大学
加拿大,卡普兰诺学院
加拿大,卡纳多应用艺术与技术学院
加拿大,卡莫森学院
加拿大,国王大学
加拿大,圣克莱尔应用艺术与技术学院
加拿大,圣力嘉应用艺术与技术学院
加拿大,圣劳伦斯应用艺术与技术学院
加拿大,圣弗朗西斯泽维尔大学
加拿大,圣汤姆斯大学
加拿大,圣玛丽大学
加拿大,圣玛丽大学
加拿大,圭尔夫大学
加拿大,坎伯伦应用艺术与技术学院
加拿大,埃德蒙顿康考迪亚大学
加拿大,多伦多大学
加拿大,多伦多都会大学
加拿大,天道大学学院与神学院
加拿大,奥克纳根学院
加拿大,奥尔兹学院
加拿大,威尔弗瑞德劳瑞尔大学
加拿大,安大略艺术与设计大学
加拿大,安布罗斯大学
加拿大,安省理工大学
加拿大,尼亚加拉大学安大略分校
加拿大,尼亚加拉应用艺术与技术学院
加拿大,尼皮辛大学
加拿大,布兰登大学
加拿大,布赖尔克雷斯特学院与神学院
加拿大,布鲁克大学
加拿大,康奈斯托加学院
加拿大,康考迪亚大学
加拿大,弗莱明应用艺术与技术学院
加拿大,弗雷泽河谷大学
加拿大,德汉姆应用艺术与技术学院
加拿大,戴尔豪斯大学
加拿大,拉瓦尔大学
加拿大,拉萨尔学院
加拿大,救世主大学
加拿大,新不伦瑞克社区学院
加拿大,新喀里多尼亚学院
加拿大,新布伦瑞克大学
加拿大,新斯科舍社区学院
加拿大,新斯科舍艺术与设计大学
加拿大,新斯科舍艺术与设计学院
加拿大,昆特兰理工大学
加拿大,曼尼托巴大学
加拿大,曼尼托巴贸易与技术学院
加拿大,格兰特麦克埃文大学
加拿大,汉伯学院
加拿大,汤普森河大学
加拿大,波维河谷学院
加拿大,渥太华大学
加拿大,温哥华岛大学
加拿大,温哥华拉萨尔学院
加拿大,温哥华社区学院
加拿大,温尼伯大学
加拿大,温莎大学
加拿大,湖首大学
加拿大,滑铁卢大学
加拿大,爱德华王子岛大学
加拿大,特伦特大学
加拿大,玛丽-维克多汉学院
加拿大,瓦尼埃学院
加拿大,百年理工应用艺术与技术学院
加拿大,皇后大学
加拿大,皇家山大学
加拿大,皇家路大学
加拿大,皇家音乐学院
加拿大,索尔特应用艺术与技术学院
加拿大,红河学院
加拿大,红鹿学院
加拿大,约克大学
加拿大,约克维尔大学
加拿大,约翰阿伯特学院
加拿大,纽芬兰纪念大学
加拿大,维多利亚大学
加拿大,维真学院
加拿大,罗斯芒学院
加拿大,联邦应用艺术与技术学院
加拿大,舍布鲁克大学
加拿大,艾米丽卡尔艺术与设计大学
加拿大,范莎应用艺术与技术学院
加拿大,荷兰学院
加拿大,莫霍克应用艺术与技术学院
加拿大,莱姆顿应用艺术与技术学院
加拿大,莱斯桥大学
加拿大,莱斯桥学院
加拿大,萨斯卡彻温大学
加拿大,萨斯卡彻温理工学院
加拿大,落基山学院
加拿大,蒙特利尔大学
加拿大,蒙特利尔大学工学院
加拿大,蒙特利尔大学高等商学院
加拿大,蒙特圣文森大学
加拿大,蒙特埃里森大学
加拿大,西三一大学
加拿大,西安大略大学
加拿大,西蒙弗雷泽大学
加拿大,诺奎斯特学院
加拿大,谢尔丹学院
加拿大,道格拉斯学院
加拿大,道森学院
加拿大,里贾纳大学
加拿大,阿克森达管理学院
加拿大,阿卡迪亚大学
加拿大,阿尔伯塔大学
加拿大,阿尔伯塔艺术与设计学院
加拿大,阿尔伯塔艺术大学
加拿大,阿尔哥玛大学
加拿大,阿希尼伯因社区学院
加拿大,马里亚诺波利斯学院
加拿大,高贵林学院
加拿大,魁北克大学三河分校
加拿大,魁北克大学国立科学研究院
加拿大,魁北克大学席库提米分校
加拿大,魁北克大学渥塔崴分校
加拿大,魁北克大学蒙特利尔分校
加拿大,魁北克大学里穆斯基分校
加拿大,魁北克大学阿比蒂彼-特米斯卡明分校
加拿大,魁北克大学高等技术学院
加拿大,魁北克音乐与戏剧艺术学院
加拿大,麦克马斯特大学
加拿大,麦克马斯特神学院
加拿大,麦吉尔大学
加拿大,麦迪森海特学院
加纳,中央大学
加纳,加纳大学
加纳,发展研究大学
加纳,恩克鲁玛科技大学
加纳,海岸角大学
加纳,温尼巴教育大学
加纳,矿业与技术大学
加纳,谷景大学
加纳,阿什西大学
匈牙利,IBS国际商学院
匈牙利,中欧大学
匈牙利,佩奇大学
匈牙利,兽医大学
匈牙利,匈牙利体育与运动科学大学
匈牙利,匈牙利农学与生命科学大学
匈牙利,匈牙利卡洛里·加斯帕新教大学
匈牙利,匈牙利美术大学
匈牙利,匈牙利舞蹈大学
匈牙利,厄特沃什·罗兰大学
匈牙利,国家行政大学
匈牙利,埃斯特尔哈兹·卡洛伊天主教大学
匈牙利,埃杜图什大学
匈牙利,塞切尼•伊什特万大学
匈牙利,塞格德大学
匈牙利,塞梅维什大学
匈牙利,多瑙新城大学
匈牙利,多莫利·帕尔学院
匈牙利,密什科尔茨大学
匈牙利,尼赖吉哈佐大学
匈牙利,布达佩斯商学院
匈牙利,布达佩斯商学院
匈牙利,布达佩斯技术与经济大学
匈牙利,布达佩斯考文纽斯大学
匈牙利,布达佩斯都市大学
匈牙利,帕兹玛尼·彼得天主教大学
匈牙利,德布勒森大学
匈牙利,戏剧与电影艺术大学
匈牙利,李斯特音乐学院
匈牙利,欧布达大学
匈牙利,潘农大学
匈牙利,维克勒•山道尔商业学院
匈牙利,肖普朗大学
匈牙利,麦克丹尼尔学院布达佩斯分校
北马其顿,东南欧大学
北马其顿,圣基里尔迈拖迪大学
南非,Inscape教育集团
南非,MANCOSA学院
南非,亨里管理学院
南非,克兰菲尔德学院
南非,南非大学
南非,南非应用心理学学院
南非,南非电影媒体和现场表演学院
南非,基石学院
南非,夸祖鲁-纳塔尔大学
南非,市场营销管理研究学院
南非,开普半岛科技大学
南非,开普敦大学
南非,开普敦服装设计学院
南非,德班理工大学
南非,戴美琳学院
南非,斯坦陵布什大学
南非,斯塔笛奥学院
南非,林波波大学
南非,比勒陀利亚大学
南非,沃尔特西苏鲁大学
南非,波士顿城市校园与商学院
南非,爱德沃斯学院
南非,独立教育学院
南非,祖鲁兰大学
南非,福特海尔大学
